# crystal: id= 7401ff5fa540 
# 	 species: graphene 
# 	 grid: # 
# UniformCylindricalGrid:  id= 7401ff9eb890 
# 	 ndim=2  	  origin=(0, 0) 
# 	 limits=[[0, 0.3333333333333333], [-3.141592653589793, 3.141592653589793]] 
# 	 nptx=[200, 72] 
# 	 filter=None  	  filter_args={} 
# 
# UniformCartesianGrid:  id= 7401ff9e8ad0 
# 	 ndim=1  	  origin=(0,) 
# 	 limits=[[0, 8.00553828475565e-14]] 
# 	 nptx=[65536] 
# 	 filter=None  	  filter_args={}# polarizedElectricField: id= 7402075274d0 
# 	 I=5.000e+14 W/m$^2$ 	 lambda0=3.0000e-06 m 	 phi=-5.0000e-01 π rad 
# 	 env=<function env_sin2 at 0x74020732f060>  	 env_parameters=None
# 	 chi=5.000e-01 π rad  	 ellip=0.00e+00 m 
# 	 Phi=5.000e-01 π rad  	 delta_phi=0.000e+00 π rad  
# 
# TB_graphene_CMCP:  id= 7402077f9070 
# 
# t  Efield_x  Efield_y
1.4292113942205980e-16 	 8.7434513778582193e-13 	 1.7302747886351185e+03 	 -3.1791004400247686e-29 	 -6.2912425587950319e-14  
1.4414268762224834e-16 	 8.9693556713398936e-13 	 1.7749798469425984e+03 	 -3.2886654427965299e-29 	 -6.5080649025353991e-14  
1.4536423582243688e-16 	 9.1991125434882309e-13 	 1.8204473066691617e+03 	 -3.4010370365048291e-29 	 -6.7304413156353792e-14  
1.4658578402262542e-16 	 9.4327543391310191e-13 	 1.8666835686555789e+03 	 -3.5162626773626909e-29 	 -6.9584657109966547e-14  
1.4780733222281397e-16 	 9.6703133954055616e-13 	 1.9136950322207231e+03 	 -3.6343902165968590e-29 	 -7.1922327832285529e-14  
1.4902888042300251e-16 	 9.9118220416942557e-13 	 1.9614880951488190e+03 	 -3.7554679003530675e-29 	 -7.4318380084605819e-14  
1.5025042862319105e-16 	 1.0157312599560467e-12 	 2.0100691536767531e+03 	 -3.8795443696005224e-29 	 -7.6773776441534170e-14  
1.5147197682337962e-16 	 1.0406817382684382e-12 	 2.0594446024813801e+03 	 -4.0066686600356120e-29 	 -7.9289487289083310e-14  
1.5269352502356816e-16 	 1.0660368696798613e-12 	 2.1096208346667786e+03 	 -4.1368902019848187e-29 	 -8.1866490822750783e-14  
1.5391507322375670e-16 	 1.0917998839624118e-12 	 2.1606042417515714e+03 	 -4.2702588203068532e-29 	 -8.4505773045582145e-14  
1.5513662142394524e-16 	 1.1179740100806072e-12 	 2.2124012136562324e+03 	 -4.4068247342940069e-29 	 -8.7208327766218887e-14  
1.5635816962413379e-16 	 1.1445624761849541e-12 	 2.2650181386903605e+03 	 -4.5466385575727146e-29 	 -8.9975156596930492e-14  
1.5757971782432233e-16 	 1.1715685096055381e-12 	 2.3184614035399904e+03 	 -4.6897512980033370e-29 	 -9.2807268951631370e-14  
1.5880126602451087e-16 	 1.1989953368456161e-12 	 2.3727373932549149e+03 	 -4.8362143575791588e-29 	 -9.5705682043881970e-14  
1.6002281422469941e-16 	 1.2268461835751855e-12 	 2.4278524912359590e+03 	 -4.9860795323246039e-29 	 -9.8671420884874524e-14  
1.6124436242488795e-16 	 1.2551242746245883e-12 	 2.4838130792223196e+03 	 -5.1393990121926661e-29 	 -1.0170551828140332e-13  
1.6246591062507652e-16 	 1.2838328339780819e-12 	 2.5406255372788460e+03 	 -5.2962253809615542e-29 	 -1.0480901483381935e-13  
1.6368745882526506e-16 	 1.3129750847674352e-12 	 2.5982962437833653e+03 	 -5.4566116161305618e-29 	 -1.0798295893396958e-13  
1.6490900702545361e-16 	 1.3425542492655266e-12 	 2.6568315754140149e+03 	 -5.6206110888151406e-29 	 -1.1122840676312067e-13  
1.6613055522564215e-16 	 1.3725735488799188e-12 	 2.7162379071365231e+03 	 -5.7882775636412068e-29 	 -1.1454642228986721e-13  
1.6735210342583069e-16 	 1.4030362041464557e-12 	 2.7765216121915437e+03 	 -5.9596651986386544e-29 	 -1.1793807726802438e-13  
1.6857365162601923e-16 	 1.4339454347228683e-12 	 2.8376890620819972e+03 	 -6.1348285451340837e-29 	 -1.2140445123450536e-13  
1.6979519982620777e-16 	 1.4653044593823472e-12 	 2.8997466265603566e+03 	 -6.3138225476427593e-29 	 -1.2494663150718295e-13  
1.7101674802639634e-16 	 1.4971164960071501e-12 	 2.9627006736159906e+03 	 -6.4967025437597711e-29 	 -1.2856571318273597e-13  
1.7223829622658488e-16 	 1.5293847615822039e-12 	 3.0265575694625077e+03 	 -6.6835242640504236e-29 	 -1.3226279913447992e-13  
1.7345984442677343e-16 	 1.5621124721886818e-12 	 3.0913236785250442e+03 	 -6.8743438319398404e-29 	 -1.3603900001018244e-13  
1.7468139262696197e-16 	 1.5953028429976278e-12 	 3.1570053634276455e+03 	 -7.0692177636017818e-29 	 -1.3989543422986305e-13  
1.7590294082715051e-16 	 1.6289590882635322e-12 	 3.2236089849805562e+03 	 -7.2682029678466913e-29 	 -1.4383322798357769e-13  
1.7712448902733905e-16 	 1.6630844213179428e-12 	 3.2911409021675731e+03 	 -7.4713567460089445e-29 	 -1.4785351522918739e-13  
1.7834603722752759e-16 	 1.6976820545630765e-12 	 3.3596074721334066e+03 	 -7.6787367918333367e-29 	 -1.5195743769011192e-13  
1.7956758542771614e-16 	 1.7327551994654041e-12 	 3.4290150501709827e+03 	 -7.8904011913607666e-29 	 -1.5614614485306773e-13  
1.8078913362790468e-16 	 1.7683070665492614e-12 	 3.4993699897087977e+03 	 -8.1064084228131609e-29 	 -1.6042079396579033e-13  
1.8201068182809324e-16 	 1.8043408653904662e-12 	 3.5706786422982964e+03 	 -8.3268173564775980e-29 	 -1.6478255003474147e-13  
1.8323223002828179e-16 	 1.8408598046099060e-12 	 3.6429473576011696e+03 	 -8.5516872545896640e-29 	 -1.6923258582280082e-13  
1.8445377822847033e-16 	 1.8778670918671545e-12 	 3.7161824833767300e+03 	 -8.7810777712160270e-29 	 -1.7377208184694184e-13  
1.8567532642865887e-16 	 1.9153659338540914e-12 	 3.7903903654692858e+03 	 -9.0150489521362185e-29 	 -1.7840222637589287e-13  
1.8689687462884741e-16 	 1.9533595362884880e-12 	 3.8655773477954403e+03 	 -9.2536612347236513e-29 	 -1.8312421542778201e-13  
